pref,name,touroku,year,addr,hp,lat,lon
和歌山県,紀の川万葉の里,第15回,H11.8,伊都郡かつらぎ町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/kinokawamanyounosato.html,34.28451,135.464531
和歌山県,奥熊野古道ほんぐう,第15回,H11.8,田辺市,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/okukumanokodouhonguu.html,33.865241,135.761985
和歌山県,おくとろ,第15回,H11.8,東牟婁郡北山村,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/okutoro.html,33.939828,135.946428
和歌山県,水の郷日高川　龍游,第15回,H11.8,田辺市,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/mizunosatohidakagawaryuyu.html,33.895542,135.439311
和歌山県,明恵ふるさと館,第17回,H13.8,有田郡有田川町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/myouehurusatokan.html,34.054079,135.262895
和歌山県,根来さくらの里,第18回,H14.8,岩出市,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/negorosakuranosato.html,34.311864,135.306998
和歌山県,あらぎの里,第28回,H20.8,有田郡有田川町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/araginosato.html,34.093046,135.412814
和歌山県,一枚岩,第30回,H21.3,東牟婁郡古座川町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/ichimaiiwa.html,33.545947,135.720118
和歌山県,白崎海洋公園,第32回,H21.7,日高郡由良町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/shirasaki.html,33.977345,135.069727
和歌山県,椿はなの湯,第33回,H22.3,西牟婁郡白浜町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/tsubaki.html,33.603276,135.391758
和歌山県,なち,第34回,H22.8,東牟婁郡那智勝浦町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/nachi.html,33.644367,135.936672
和歌山県,瀧之拝太郎,第34回,H22.8,東牟婁郡古座川町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/takinohaitaro.html,33.601578,135.765646
和歌山県,田辺市龍神ごまさんスカイタワー,第37回,H24.3,田辺市,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/gomasanskytower.html,34.061127,135.564341
和歌山県,くしもと橋杭岩,第39回,H25.3,東牟婁郡串本町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/hasiguiiwa.html,33.488152,135.794406
和歌山県,柿の郷くどやま,第40回,H25.10,伊都郡九度山町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/kakinosatokudoyama.html,34.2932,135.555557
和歌山県,虫喰岩,第41回,H26.4,東牟婁郡古座川町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/musikuiiwa.html,33.539756,135.826121
和歌山県,くちくまの,第43回,H27.4,西牟婁郡上富田町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/kuchikumano.html,33.691425,135.414569
和歌山県,すさみ,第43回,H27.4,西牟婁郡すさみ町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/susami.html,33.505838,135.599887
和歌山県,かつらぎ西,第43回,H27.4,伊都郡かつらぎ町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/katsuraginishi.html,34.297741,135.473828
和歌山県,たいじ,第43回,H27.4,東牟婁郡太地町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/taiji.html,33.592362,135.933713
和歌山県,青洲の里,第44回,Ｈ27.11,紀の川市,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/seishunosato.html,34.280741,135.441755
和歌山県,くしがきの里,第46回,Ｈ28.10,伊都郡かつらぎ町,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/kushigakinosato.html,34.31829,135.477346
和歌山県,ねごろ歴史の丘,第47回,H29.4,岩出市,https://www.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/negororekishinooka.html,34.286813,135.311361
和歌山県,四季の郷公園,第52回,R2.3,和歌山市,https://www-1.kkr.mlit.go.jp/road/michi_no_eki/contents/wakayama/Shikinosatokouen.html,,
和歌山県,海南サクアス,第58回,R5.2,海南市,,,
鳥取県,大栄,第1回,H5.4,東伯郡北栄町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%A4%A7%E6%A0%84,35.49874,133.76178
鳥取県,三朝・楽市楽座,第1回,H5.4,東伯郡三朝町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E4%B8%89%E6%9C%9D%E3%83%BB%E6%A5%BD%E5%B8%82%E6%A5%BD%E5%BA%A7%EF%BC%88%E4%BC%91%E6%AD%A2%E4%B8%AD%EF%BC%89,35.366321,133.850308
鳥取県,ほうじょう,第3回,H5.11,東伯郡北栄町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%BB%E3%81%86%E3%81%98%E3%82%87%E3%81%86%EF%BC%88%E6%97%A7%E5%8C%97%E6%9D%A1%E5%85%AC%E5%9C%92%EF%BC%89,,
鳥取県,ポート赤碕,第3回,H5.11,東伯郡琴浦町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%83%9D%E3%83%BC%E3%83%88%E8%B5%A4%E7%A2%95,35.507059,133.662462
鳥取県,はっとう,第9回,H7.8,八頭郡八頭町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%AF%E3%81%A3%E3%81%A8%E3%81%86,35.366534,134.339563
鳥取県,犬挟,第13回,H9.10,倉吉市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E7%8A%AC%E6%8C%9F,35.329304,133.7561
鳥取県,はわい,第19回,H15.8,東伯郡湯梨浜町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%AF%E3%82%8F%E3%81%84,35.494298,133.890476
鳥取県,神話の里　白うさぎ,第21回,H17.8,鳥取市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E7%A5%9E%E8%A9%B1%E3%81%AE%E9%87%8C_%E7%99%BD%E3%81%86%E3%81%95%E3%81%8E,35.525536,134.114316
鳥取県,清流茶屋　かわはら,第21回,H17.8,鳥取市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%B8%85%E6%B5%81%E8%8C%B6%E5%B1%8B_%E3%81%8B%E3%82%8F%E3%81%AF%E3%82%89,35.393122,134.202954
鳥取県,若桜,第27回,H20.5,八頭郡若桜町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%8B%A5%E6%A1%9C,35.343886,134.400272
鳥取県,大山恵みの里,第30回,H21.3,西伯郡大山町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%A4%A7%E5%B1%B1%E6%81%B5%E3%81%BF%E3%81%AE%E9%87%8C,35.504663,133.502081
鳥取県,燕趙園,第35回,H23.3,東伯郡湯梨浜町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E7%87%95%E8%B6%99%E5%9C%92,35.464691,133.89264
鳥取県,きなんせ岩美,第43回,H27.4,岩美郡岩美町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8D%E3%81%AA%E3%82%93%E3%81%9B%E5%B2%A9%E7%BE%8E,35.567411,134.325986
鳥取県,奥大山,第43回,H27.4,日野郡江府町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%A5%A5%E5%A4%A7%E5%B1%B1,35.29611,133.474076
鳥取県,にちなん日野川の郷,第44回,Ｈ27.11,日野郡日南町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%AB%E3%81%A1%E3%81%AA%E3%82%93%E6%97%A5%E9%87%8E%E5%B7%9D%E3%81%AE%E9%83%B7,35.170682,133.310933
鳥取県,琴の浦,第46回,Ｈ28.10,東伯郡琴浦町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E7%90%B4%E3%81%AE%E6%B5%A6,35.502427,133.6585
鳥取県,西いなば 気楽里,第50回,H31.3,鳥取市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%A5%BF%E3%81%84%E3%81%AA%E3%81%B0%E6%B0%97%E6%A5%BD%E9%87%8C,,
島根県,掛合の里,第1回,H5.4,雲南市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%8E%9B%E5%90%88%E3%81%AE%E9%87%8C,35.210932,132.817038
島根県,頓原,第1回,H5.4,飯石郡飯南町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%A0%93%E5%8E%9F,35.089786,132.785617
島根県,ゆうひパーク浜田,第3回,H5.11,浜田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%86%E3%81%86%E3%81%B2%E3%83%91%E3%83%BC%E3%82%AF%E6%B5%9C%E7%94%B0,34.889025,132.071246
島根県,ゆうひパーク三隅,第3回,H5.11,浜田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%86%E3%81%86%E3%81%B2%E3%83%91%E3%83%BC%E3%82%AF%E4%B8%89%E9%9A%85,34.820353,131.976837
島根県,邑南の里,第3回,H5.11,邑智郡邑南町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%82%91%E5%8D%97%E3%81%AE%E9%87%8C,,
島根県,グリーンロード大和,第3回,H5.11,邑智郡美郷町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%AD%E3%83%BC%E3%83%89%E5%A4%A7%E5%92%8C,34.967579,132.641738
島根県,大社ご縁広場,第3回,H5.11,出雲市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%A4%A7%E7%A4%BE%E3%81%94%E7%B8%81%E5%BA%83%E5%A0%B4,35.389226,132.686398
島根県,サンエイト美都,第6回,H6.8,益田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%B5%E3%83%B3%E3%82%A8%E3%82%A4%E3%83%88%E7%BE%8E%E9%83%BD,34.68777,132.022132
島根県,奥出雲おろちループ,第6回,H6.8,仁多郡奥出雲町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%A5%A5%E5%87%BA%E9%9B%B2%E3%81%8A%E3%82%8D%E3%81%A1%E3%83%AB%E3%83%BC%E3%83%97,35.095954,133.127831
島根県,広瀬・富田城,第9回,H7.8,安来市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%BA%83%E7%80%AC%E3%83%BB%E5%AF%8C%E7%94%B0%E5%9F%8E,35.368338,133.180614
島根県,赤来高原,第11回,H8.8,飯石郡飯南町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%B5%A4%E6%9D%A5%E9%AB%98%E5%8E%9F,34.999046,132.713808
島根県,かきのきむら,第11回,H8.8,鹿足郡吉賀町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8B%E3%81%8D%E3%81%AE%E3%81%8D%E3%82%80%E3%82%89,34.442285,131.867742
島根県,キララ多伎,第13回,H9.10,出雲市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%AD%E3%83%A9%E3%83%A9%E5%A4%9A%E4%BC%8E,35.290726,132.632428
島根県,湯の川,第14回,H10.4,出雲市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%B9%AF%E3%81%AE%E5%B7%9D,35.395672,132.869297
島根県,シルクウェイにちはら,第14回,H10.4,鹿足郡津和野町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%B7%E3%83%AB%E3%82%AF%E3%82%A6%E3%82%A7%E3%82%A4%E3%81%AB%E3%81%A1%E3%81%AF%E3%82%89,34.553541,131.808066
島根県,秋鹿なぎさ公園,第14回,H10.4,松江市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E7%A7%8B%E9%B9%BF%E3%81%AA%E3%81%8E%E3%81%95%E5%85%AC%E5%9C%92,35.474545,132.950724
島根県,津和野温泉なごみの里,第16回,H12.8,鹿足郡津和野町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%B4%A5%E5%92%8C%E9%87%8E%E6%B8%A9%E6%B3%89%E3%81%AA%E3%81%94%E3%81%BF%E3%81%AE%E9%87%8C,34.450178,131.760771
島根県,さくらの里きすき,第17回,H13.8,雲南市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%95%E3%81%8F%E3%82%89%E3%81%AE%E9%87%8C%E3%81%8D%E3%81%99%E3%81%8D,35.318905,132.912142
島根県,本庄,第21回,H17.8,松江市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%9C%AC%E5%BA%84,35.518244,133.136587
島根県,匹見峡,第21回,H17.8,益田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%8C%B9%E8%A6%8B%E5%B3%A1,34.643441,132.091415
島根県,酒蔵奥出雲交流館,第22回,H18.8,仁多郡奥出雲町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%85%92%E8%94%B5%E5%A5%A5%E5%87%BA%E9%9B%B2%E4%BA%A4%E6%B5%81%E9%A4%A8,35.227205,133.086772
島根県,インフォメーションセンターかわもと,第24回,H19.8,邑智郡川本町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%A4%E3%83%B3%E3%83%95%E3%82%A9%E3%83%A1%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC%E3%81%8B%E3%82%8F%E3%82%82%E3%81%A8,34.966,132.47299
島根県,むいかいち温泉,第33回,H22.3,鹿足郡吉賀町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%80%E3%81%84%E3%81%8B%E3%81%84%E3%81%A1%E6%B8%A9%E6%B3%89,34.35291,131.943843
島根県,ロード銀山,第33回,H22.3,大田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%83%AD%E3%83%BC%E3%83%89%E9%8A%80%E5%B1%B1,35.222053,132.514011
島根県,サンピコごうつ,第33回,H22.3,江津市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%B5%E3%83%B3%E3%83%94%E3%82%B3%E3%81%94%E3%81%86%E3%81%A4,35.045125,132.29894
島根県,おろちの里,第35回,H23.3,雲南市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8A%E3%82%8D%E3%81%A1%E3%81%AE%E9%87%8C,35.220303,132.962075
島根県,あらエッサ,第35回,H23.3,安来市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%82%E3%82%89%E3%82%A8%E3%83%83%E3%82%B5,35.409548,133.312406
島根県,たたらば壱番地,第38回,H24.9,雲南市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%9F%E3%81%9F%E3%82%89%E3%81%B0%E5%A3%B1%E7%95%AA%E5%9C%B0,35.167018,132.830279
島根県,ごいせ仁摩,第53回,R2.7,大田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%94%E3%81%84%E3%81%9B%E4%BB%81%E6%91%A9,,
岡山県,かもがわ円城,第3回,H5.11,加賀郡吉備中央町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8B%E3%82%82%E3%81%8C%E3%82%8F%E5%86%86%E5%9F%8E,34.892286,133.813971
岡山県,がいせん桜　新庄宿,第3回,H5.11,真庭郡新庄村,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8C%E3%81%84%E3%81%9B%E3%82%93%E6%A1%9C_%E6%96%B0%E5%BA%84%E5%AE%BF,,
岡山県,あわくらんど,第6回,H6.8,英田郡西粟倉村,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%82%E3%82%8F%E3%81%8F%E3%82%89%E3%82%93%E3%81%A9,35.180196,134.33522
岡山県,くめなん,第9回,H7.8,久米郡久米南町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8F%E3%82%81%E3%81%AA%E3%82%93,34.912267,133.947028
岡山県,みやま公園,第10回,H8.4,玉野市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%BF%E3%82%84%E3%81%BE%E5%85%AC%E5%9C%92,34.520201,133.926904
岡山県,一本松展望園,第10回,H8.4,瀬戸内市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E4%B8%80%E6%9C%AC%E6%9D%BE%E5%B1%95%E6%9C%9B%E5%9C%92,34.65636,134.165713
岡山県,黒井山グリーンパーク,第10回,H8.4,瀬戸内市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%BB%92%E4%BA%95%E5%B1%B1%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%91%E3%83%BC%E3%82%AF,34.693559,134.20531
岡山県,鯉が窪,第11回,H8.8,新見市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%AF%89%E3%81%8C%E7%AA%AA,34.93205,133.331722
岡山県,蒜山高原,第11回,H8.8,真庭市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%92%9C%E5%B1%B1%E9%AB%98%E5%8E%9F,35.294904,133.66756
岡山県,風の家,第13回,H9.10,真庭市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%A2%A8%E3%81%AE%E5%AE%B6,35.276831,133.623942
岡山県,彩菜茶屋,第13回,H9.10,美作市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%BD%A9%E8%8F%9C%E8%8C%B6%E5%B1%8B,35.014721,134.150897
岡山県,奥津温泉,第15回,H11.8,苫田郡鏡野町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%A5%A5%E6%B4%A5%E6%B8%A9%E6%B3%89,35.223386,133.922855
岡山県,久米の里,第16回,H12.8,津山市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E4%B9%85%E7%B1%B3%E3%81%AE%E9%87%8C,35.056042,133.922895
岡山県,醍醐の里,第18回,H14.8,真庭市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%86%8D%E9%86%90%E3%81%AE%E9%87%8C,34.99104,133.725533
岡山県,かよう,第19回,H15.8,加賀郡吉備中央町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8B%E3%82%88%E3%81%86,34.816441,133.705327
岡山県,笠岡ベイファーム,第35回,H23.3,笠岡市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E7%AC%A0%E5%B2%A1%E3%83%99%E3%82%A4%E3%83%95%E3%82%A1%E3%83%BC%E3%83%A0,34.473317,133.500244
岡山県,山陽道やかげ宿,第53回,R2.7,小田郡矢掛町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%B1%B1%E9%99%BD%E9%81%93%E3%82%84%E3%81%8B%E3%81%92%E5%AE%BF,,
広島県,リストアステーション,第3回,H5.11,庄原市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%83%AA%E3%82%B9%E3%83%88%E3%82%A2%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3,34.784591,133.071314
広島県,遊ＹＯＵさろん東城,第6回,H6.8,庄原市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%81%8A%EF%BC%B9%EF%BC%AF%EF%BC%B5%E3%81%95%E3%82%8D%E3%82%93%E6%9D%B1%E5%9F%8E,34.88967,133.275712
広島県,さんわ182ステーション,第6回,H6.8,神石郡神石高原町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%95%E3%82%93%E3%82%8F182%E3%82%B9%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3,34.673486,133.299869
広島県,豊平どんぐり村,第6回,H6.8,山県郡北広島町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%B1%8A%E5%B9%B3%E3%81%A9%E3%82%93%E3%81%90%E3%82%8A%E6%9D%91,34.646858,132.444698
広島県,来夢とごうち,第9回,H7.8,山県郡安芸太田町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%9D%A5%E5%A4%A2%E3%81%A8%E3%81%94%E3%81%86%E3%81%A1,34.574415,132.269829
広島県,よがんす白竜,第9回,H7.8,三原市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%88%E3%81%8C%E3%82%93%E3%81%99%E7%99%BD%E7%AB%9C,34.506471,132.913945
広島県,アリストぬまくま,第9回,H7.8,福山市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%A2%E3%83%AA%E3%82%B9%E3%83%88%E3%81%AC%E3%81%BE%E3%81%8F%E3%81%BE,34.394684,133.317308
広島県,スパ羅漢,第10回,H8.4,廿日市市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%B9%E3%83%91%E7%BE%85%E6%BC%A2,34.389119,132.104251
広島県,ゆめランド布野,第11回,H8.8,三次市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%86%E3%82%81%E3%83%A9%E3%83%B3%E3%83%89%E5%B8%83%E9%87%8E,34.85579,132.797055
広島県,ふぉレスト君田,第13回,H9.10,三次市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%B5%E3%81%89%E3%83%AC%E3%82%B9%E3%83%88%E5%90%9B%E7%94%B0,34.899067,132.849485
広島県,クロスロードみつぎ,第17回,H13.8,尾道市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%AF%E3%83%AD%E3%82%B9%E3%83%AD%E3%83%BC%E3%83%89%E3%81%BF%E3%81%A4%E3%81%8E,34.511516,133.144662
広島県,舞ロードＩＣ千代田,第19回,H15.8,山県郡北広島町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%88%9E%E3%83%AD%E3%83%BC%E3%83%89%EF%BC%A9%EF%BC%A3%E5%8D%83%E4%BB%A3%E7%94%B0,34.674541,132.541233
広島県,北の関宿安芸高田,第19回,H15.8,安芸高田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E5%8C%97%E3%81%AE%E9%96%A2%E5%AE%BF%E5%AE%89%E8%8A%B8%E9%AB%98%E7%94%B0,34.72105,132.681051
広島県,湖畔の里福富,第27回,H20.5,東広島市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E6%B9%96%E7%95%94%E3%81%AE%E9%87%8C%E7%A6%8F%E5%AF%8C,34.532233,132.775986
広島県,たけはら,第34回,H22.8,竹原市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%9F%E3%81%91%E3%81%AF%E3%82%89,34.343938,132.912168
広島県,みはら神明の里,第36回,H23.8,三原市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%BF%E3%81%AF%E3%82%89%E7%A5%9E%E6%98%8E%E3%81%AE%E9%87%8C,34.396828,133.103886
広島県,たかの,第38回,H24.9,庄原市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%9F%E3%81%8B%E3%81%AE,35.024058,132.881598
広島県,世羅,第42回,H26.10,世羅郡世羅町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E4%B8%96%E7%BE%85,34.59638,133.0841
広島県,びんご府中,第45回,Ｈ28.4,府中市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%B3%E3%82%93%E3%81%94%E5%BA%9C%E4%B8%AD,34.56977,133.235633
広島県,三矢の里あきたかた,第52回,R2.3,安芸高田市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E4%B8%89%E7%9F%A2%E3%81%AE%E9%87%8C%E3%81%82%E3%81%8D%E3%81%9F%E3%81%8B%E3%81%9F,,
広島県,西条のん太の酒蔵,第56回,R4.2,東広島市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%A5%BF%E6%9D%A1%E3%81%AE%E3%82%93%E5%A4%AA%E3%81%AE%E9%85%92%E8%94%B5,,
山口県,阿武町,第1回,H5.4,阿武郡阿武町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%98%BF%E6%AD%A6%E7%94%BA,34.497119,131.468069
山口県,萩往還,第1回,H5.4,萩市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E8%90%A9%E5%BE%80%E9%82%84,34.369527,131.413065
山口県,あさひ,第6回,H6.8,萩市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%82%E3%81%95%E3%81%B2,34.286296,131.459512
山口県,あいお,第6回,H6.8,山口市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%82%E3%81%84%E3%81%8A,34.028805,131.457246
山口県,ゆとりパークたまがわ,第10回,H8.4,萩市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%86%E3%81%A8%E3%82%8A%E3%83%91%E3%83%BC%E3%82%AF%E3%81%9F%E3%81%BE%E3%81%8C%E3%82%8F,34.648504,131.665035
山口県,サザンセトとうわ,第11回,H8.8,大島郡周防大島町,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%82%B5%E3%82%B6%E3%83%B3%E3%82%BB%E3%83%88%E3%81%A8%E3%81%86%E3%82%8F,33.904161,132.341715
山口県,きくがわ,第11回,H8.8,下関市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8D%E3%81%8F%E3%81%8C%E3%82%8F,34.126247,131.031689
山口県,ハピネスふくえ,第11回,H8.8,萩市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%83%8F%E3%83%94%E3%83%8D%E3%82%B9%E3%81%B5%E3%81%8F%E3%81%88,34.433908,131.48264
山口県,長門峡,第13回,H9.10,山口市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E9%95%B7%E9%96%80%E5%B3%A1,34.303135,131.576276
山口県,ピュアラインにしき,第13回,H9.10,岩国市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%83%94%E3%83%A5%E3%82%A2%E3%83%A9%E3%82%A4%E3%83%B3%E3%81%AB%E3%81%97%E3%81%8D,34.278396,131.969537
山口県,おふく,第13回,H9.10,美祢市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%8A%E3%81%B5%E3%81%8F,34.237947,131.208496
山口県,みとう,第13回,H9.10,美祢市,https://www.cgr.mlit.go.jp/douro/Michi-no-Eki/single.html?name=%E3%81%BF%E3%81%A8%E3%81%86,34.218183,131.343934
